Gene	Gene Category
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026775	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0026858	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027060	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027502	protein and non-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0027892	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0028579	protein-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029234	protein and non-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0029600	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030204	protein-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0030762	protein and non-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031213	protein-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031229	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0031944	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0032436	protein and non-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033600	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0033686	protein-coding
OG0034583	protein and non-coding
OG0034583	protein and non-coding
