Name	SRR11794958	SRR11794959	SRR11794960	SRR11794961	SRR11794964	SRR11794965	SRR11794966	SRR17521799	SRR17521800	SRR17521801	SRR17521802	SRR17521803	SRR17521804	SRR17521805	SRR17521806	SRR17521807	SRR17521808	SRR17521809	SRR17521810	SRR17521811	SRR17521812	SRR17521813	SRR17521814	SRR17521815	SRR17521816	SRR17521817	SRR17521818	SRR17521819	SRR17521820	SRR5445534	SRR5445535	SRR5445536	SRR5445537	SRR5445538	SRR5445539	SRR5445540	SRR5445541	SRR5445542	SRR5445543	SRR5445544	SRR5445545	SRR5445546	SRR5445547	SRR5445548	SRR5445549	SRR5445550	SRR5445551	SRR5445552	SRR5445553	SRR5445554	SRR5445555	SRR5445556	SRR5445557	SRR5445558	SRR5445559	SRR5445560	SRR5445561	SRR5445562	SRR5445563	SRR5445564	SRR5445565	SRR5445566	SRR5445567	SRR5445568	SRR5445569	SRR5445570	SRR5445571	SRR5445572	SRR5445573	SRR5445574	SRR5445575	SRR5445576	SRR5445577	SRR5445578	SRR5445579	SRR5445580	SRR5445581	SRR5445582	SRR5445583	SRR5445584	SRR5445585	SRR5445586	SRR5445587	SRR5445588	SRR5445589	SRR5445590	SRR5445591	SRR5445592	SRR5445593	SRR5445594	SRR5445595	SRR5445596	SRR5445597	SRR5445598	SRR5445599	SRR5445600	SRR5445601	SRR5445602	SRR5445603	SRR5445604	SRR5445605	SRR5445606	SRR5445607	SRR5445608	SRR5445609	SRR5445610	SRR5445611	SRR5445612	SRR5445613	SRR5445614	SRR5445615	SRR5445616	SRR5445617	SRR5445618	SRR5445619	SRR5445620	SRR5445621	SRR5445622	SRR5445623	SRR5445624	SRR5445625	SRR5445626	SRR5445627	SRR5445628	SRR5445629	SRR7704027	SRR7704028	SRR7704029	SRR7704030	SRR7704031	SRR7704032	SRR7704033	SRR7704034	SRR7704035	SRR7704036	SRR7704037
Sevir.3G401350.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G401300.2	43.9711	52.8762	49.6753	51.0159	51.8284	42.6309	44.9989	1.29767	1.80667	1.66892	1.80327	0.723525	1.23074	1.28245	0.52396	0.806839	1.1371	2.12587	1.66965	1.65653	2.52606	1.01455	0.824119	1.08682	0.759306	0.63122	1.73729	1.20839	1.75192	11.4709	19.3176	14.4595	15.1043	11.3887	17.8999	12.7672	13.2073	11.848	16.3665	13.277	17.193	8.81338	14.8293	11.2842	11.7742	11.4259	13.4979	18.5498	16.502	16.6464	13.7268	13.4521	18.6759	16.0709	13.4376	14.461	14.1599	18.351	12.4139	14.5279	15.7398	9.96807	12.5707	8.87045	11.1103	9.02468	12.1551	10.2535	6.49902	9.11707	12.9326	11.6345	11.5025	11.7879	10.8524	13.8008	13.4822	13.8514	13.3449	18.3549	22.0146	20.2358	19.833	20.1027	23.6644	18.1589	20.5101	15.04	18.9276	17.7314	12.7517	13.489	18.1479	15.1008	12.3443	15.2858	18.6928	18.636	19.1067	19.1926	20.1396	19.8712	16.5176	22.3468	22.041	15.7236	19.8156	19.9245	17.8256	20.9294	17.9144	17.8938	23.5895	17.6811	18.0219	14.9699	17.2508	13.5954	17.6612	14.7922	15.0865	14.7549	14.9394	23.7611	23.5811	1.75199	1.20838	1.73728	0.631215	0.759312	1.08683	0.823996	1.01467	2.52595	1.65643	1.66965
Sevir.3G401200.1	1.95441	3.03219	2.30121	2.57033	2.96942	2.34493	3.16109	0.963161	1.91844	1.35451	1.80002	1.47046	1.11407	0.560297	1.71553	0.602921	0.748092	2.25465	0.730194	0.667229	1.2543	1.29461	0.79797	0.809316	1.61186	0.479791	1.57659	1.46292	1.66917	1.01265	1.69139	0.741254	0.997616	1.08917	1.6559	1.27253	0.60316	1.29994	2.0671	1.0931	0.669129	1.71352	1.72286	1.72314	2.19311	2.90952	1.52472	2.68809	1.42986	1.97105	1.99916	1.63952	2.73364	0.530029	0.710521	0.901527	0.917447	1.15925	0.879874	0.522368	1.34389	0.070289	1.30947	0.916606	0.315189	1.18418	1.77694	0.624329	0.701155	1.17004	2.13437	1.01463	1.18433	0.897012	1.83919	1.49692	1.2042	1.22111	1.41462	0.997781	1.87923	0.799361	0.838063	0.96697	0.364153	2.44424	1.47018	0.389299	0.570981	0.70424	1.16877	0.764066	1.19646	0.863724	0.532005	1.27089	0.770878	0.827279	1.30884	1.85592	0.412364	1.15375	0.881608	0.683952	1.01362	1.05268	1.38487	1.10027	0.63156	0.379711	0.768279	0.750279	1.79063	0.840074	1.34205	0.816489	0.919561	1.01053	1.03409	1.2067	2.20255	0.473704	1.52093	0.916961	2.89707	1.66924	1.46288	1.57659	0.479787	1.61187	0.809326	0.797789	1.29463	1.25429	0.667198	0.73019
Sevir.3G401100.1	7.07156	6.5961	5.13317	5.01178	6.15421	5.54048	6.40836	37.5027	34.3408	39.7725	40.0078	33.4396	36.5567	34.8967	35.2055	38.3059	30.7743	43.5407	47.3374	36.2529	37.6436	41.7732	38.6985	41.6565	33.9054	47.0182	32.9913	40.0121	31.3574	1.19389	1.11134	1.03501	1.10314	1.55097	2.58928	1.25722	1.2739	1.61461	1.82234	1.36674	1.73979	4.3285	5.24699	1.60448	2.03302	1.42113	1.86054	0.888134	1.83063	1.61887	1.3934	0.999787	1.25445	0.47508	1.036	1.21531	1.23248	0.746463	1.29245	1.46226	2.32944	2.80242	1.25093	1.0441	2.64469	3.98131	6.42882	4.26131	0.85928	1.01021	4.76977	1.70864	1.4173	0.726836	0.983124	0.963704	1.34879	5.72189	4.82964	2.6646	4.0898	5.99917	6.97087	9.08699	8.18937	11.7417	11.256	8.89838	10.325	8.79262	9.66999	3.86336	5.21532	3.22867	2.3687	1.79924	2.59967	2.86849	1.37826	2.1316	3.13324	2.56961	2.89266	4.11601	2.09744	2.4316	4.9163	3.46529	2.99473	5.44039	4.81747	8.90026	2.42937	5.41241	4.40811	5.90522	4.80026	6.53748	8.26896	6.8276	4.64895	2.49648	4.03774	6.89452	8.41493	31.3586	40.012	32.991	47.0177	33.9056	41.6565	38.6937	41.7791	37.6414	36.2505	47.3372
Sevir.3G401000.2	0.291994	0.219138	0.257446	0.156924	0.245124	0.215629	0.348316	3.09564	3.19626	3.63544	3.99488	3.33643	3.61706	3.28421	3.49952	3.78573	3.2246	3.17871	4.31914	3.98619	5.18312	5.29374	4.20406	4.36514	3.92398	3.90508	3.76772	3.71107	3.25403	0.078008	0.027233	0.114121	0.019241	0.147006	0.063447	0.137221	0.040972	0.168267	0.164106	0.118859	0	0.214909	0.177036	0.456853	0.669569	0.271594	0.140108	0.060927	0.065722	0.202615	0.337428	0.230978	0.023471	0.108648	0.043519	0.083377	0.070466	0.027435	0.022544	0.107484	0.196136	0	0.107281	0.169651	0.1701	0.366391	0.653716	0.554169	0.150977	0.155922	0.66018	0.255251	0.052091	0.083107	0.074027	0.099169	0.030846	0.412576	0.103002	0.061619	0.069755	0.216072	0.094079	0.689311	0.382045	0.722883	0.837609	0.391571	0.397602	0.748774	0.701073	0.336921	0.578317	0.134232	0.301268	0.151754	0.04777	0.192501	0.126631	0.143832	0.025588	0.146903	0.03007	0.117652	0.062563	0.152305	0.056847	0.181701	0.166589	0.352833	0.202358	0.387371	0.274001	0.303399	0.158619	0.112528	0.189983	0.199532	0.425468	0.423539	0.092597	0.293591	0.147336	0.398879	0.447898	3.25416	3.71106	3.76769	3.90504	3.92401	4.36514	4.20353	5.29449	5.18282	3.98592	4.31912
Sevir.3G400900.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G400601.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099734	0	0	0	0	0	0	0	0	0	0	0.088913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174529	0	0	0	0	0	0	0	0.100021	0.220348	0.086909	0	0	0	0	0	0	0	0	0	0.625261	0	0	0.085622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103941
Sevir.3G400500.1	3.43921	3.90137	2.71028	3.6819	4.25697	3.32123	2.9831	0	0	0	0.135307	0	0	0	0	0	0	0.093508	0.109992	0	0	0	0	0	0	0	0	0	0.222035	2.63418	1.59103	1.32245	0.815261	1.29475	1.72545	0.983631	1.27791	1.05834	1.64153	0.917589	0.798583	1.20779	1.19495	1.1385	0.571934	0.804171	0.726429	1.16779	1.61776	1.21507	1.14994	1.13805	1.17287	1.99707	1.18487	0.428764	0.63692	0.742592	0.174488	0	0.168223	0	0	1.8524	0.374723	0.255743	0.201083	1.11303	0.583916	1.18965	1.43308	0.548746	0.301855	1.59904	0.570313	1.01582	1.1941	0.581338	0.098837	0.474331	0	0.118737	0	0.114804	0.086573	0	0	0	0	0	0	0	0.177656	0.128084	0.421475	0	0	0.12274	0	0.137709	0	0.080627	0	0	0.361448	0	0	0.261328	0.429304	0	0.653056	0.098988	0	0.083143	0	0	0	1.30844	0	0.191062	1.30939	0.656172	1.24138	0.108793	1.29066	0.222044	0	0	0	0	0	0	0	0	0	0.109991
Sevir.3G400350.1	6.45493	6.28477	6.50451	6.07586	5.89074	6.54646	6.61555	3.01554	3.61515	4.73096	4.2404	3.94311	4.195	3.96906	3.96407	3.33545	3.95597	3.55225	5.30359	3.77854	4.61633	5.19011	3.44906	4.48548	4.33566	3.36197	3.52002	2.64425	3.87152	4.51711	5.96677	5.29231	4.71588	5.39617	6.98509	5.37725	6.29498	4.67128	6.31604	6.56151	7.45494	4.91096	6.15811	6.47955	6.72641	4.08011	7.28757	6.31267	5.55626	6.14039	5.03144	5.62593	5.69779	5.21669	5.31224	3.91359	4.54798	4.96594	3.93772	4.29156	4.46196	1.6765	4.536	2.88374	4.05357	4.1619	5.39663	5.7152	4.00616	2.85796	6.46918	5.94017	6.32051	4.97217	3.02396	3.55516	5.16836	4.06086	4.90787	3.77586	3.95148	3.49025	4.96515	4.59733	4.40543	6.20215	5.77218	8.80828	5.67744	6.03857	4.6682	5.11464	7.42722	6.66403	5.08912	4.89804	5.59185	5.83666	5.58791	6.25653	4.99955	4.7463	4.49119	5.30381	5.51529	6.48816	3.52741	5.02965	5.96833	5.76722	6.61037	6.9435	5.49285	6.71854	5.18992	6.11938	4.55915	5.36647	7.82103	7.19147	5.92949	5.45687	4.8247	4.30528	4.54542	3.87168	2.64425	3.51999	3.36193	4.33569	4.48547	3.44866	5.1909	4.61604	3.77828	5.30357
Sevir.3G400100.2	43.1045	42.205	38.9361	39.3476	39.7376	42.7277	42.4633	47.8299	55.1746	70.5475	63.9616	59.9698	69.3698	56.8055	54.2529	50.2436	54.3904	45.8284	63.1552	67.1401	70.3033	78.4281	63.0546	64.1671	71.8397	61.1917	56.2024	48.4221	54.813	37.4274	47.4212	40.7953	36.6092	34.0307	39.3793	33.1719	28.681	36.1734	36.8234	34.075	36.2863	23.9463	28.7169	25.3094	28.4576	22.1709	29.1477	29.3697	29.9748	29.353	20.0389	26.8838	26.8009	45.3114	39.1789	38.9786	33.3053	33.6982	31.2537	31.2252	32.3962	25.2035	28.8231	32.4409	35.7425	30.4712	29.1933	29.5419	17.3852	14.6823	28.6558	29.918	24.276	27.0855	12.9923	19.2935	26.7914	100.661	106.493	57.5491	76.8431	70.2523	68.0455	64.5128	73.7848	64.7854	77.4602	78.0807	64.012	72.2664	58.8582	66.4058	59.1414	54.8157	44.1771	48.3096	50.4037	48.4157	47.4045	43.9968	50.629	44.3316	50.9798	59.3257	44.1866	38.7446	60.7251	56.8746	44.4534	60.0985	54.5443	74.6927	67.8736	55.3377	64.5734	70.1507	76.1419	75.9268	69.5125	77.2829	54.3282	51.1032	56.0648	69.214	62.4077	54.8151	48.4215	56.2022	61.1912	71.8402	64.1675	63.0436	78.4345	70.3008	67.1364	63.1549
Sevir.3G399900.1	0	0.025072	0.070625	0.071717	0.048081	0.045523	0.025157	0	0	0	0.045543	0	0	0	0.040908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053123	0	0	0	0.08517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031948	0.045866	0	0	0.029437	0	0	0.043002	0	0	0.033839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G399700.1	0.029909	0.031831	0.05972	0.030309	0	0.028883	0.031925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065026	0	0	0	0	0.035099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G399650.1	56.1389	48.7461	53.2476	54.152	48.6938	54.2039	54.2233	312.172	293.898	269.285	252.755	259.92	238.508	274.663	252.364	216.376	244.518	221.829	266.181	290.132	277.023	266.23	266.861	239.898	273.053	219.301	224.213	233.798	224.616	79.9298	53.3285	47.9896	58.1512	51.3465	49.3985	44.3191	44.8952	55.8051	44.5298	50.617	46.2215	52.8509	43.9149	66.5572	55.2714	72.9017	56.0572	68.8816	58.9115	58.4603	54.5843	83.5041	71.1811	63.1431	67.5349	53.4295	65.1033	54.5086	44.9488	52.4056	52.9747	39.118	44.1468	49.5473	56.2846	66.0552	53.0485	57.3105	60.2575	59.627	57.9897	65.9118	78.741	67.7284	50.307	59.4675	78.6643	144.388	173.244	72.7433	85.0288	74.2108	71.6086	65.6995	74.9137	64.6878	59.8921	66.9965	57.5662	58.4763	53.4447	52.5306	63.0729	65.6837	55.8493	52.185	51.8658	45.6892	51.1497	63.7278	51.3873	47.5805	56.5251	61.6066	59.3783	57.784	68.2218	61.1338	71.8312	74.0647	61.9304	81.0495	72.1614	66.2931	70.2177	78.915	72.495	75.212	96.1517	86.2777	70.8802	71.7375	72.8472	81.1665	69.3137	224.624	233.793	224.213	219.299	273.055	239.901	266.798	266.233	277.021	290.119	266.18
Sevir.3G399600.1	40.7376	39.2859	37.7935	35.157	39.899	40.8875	40.761	126.903	122.49	144.834	133.976	131.71	145.933	123.176	123.37	108.496	112.426	105.764	129.316	127.833	141.133	155.028	122.626	130.151	133.804	131.587	110.674	105.579	112.764	24.3399	32.2635	21.6921	18.599	18.756	24.1213	24.1574	20.7877	18.476	25.7949	19.8526	20.8757	20.1172	31.5717	30.044	32.2188	24.5766	34.2641	38.1673	36.3168	31.2357	32.0427	34.2856	38.0603	27.3259	31.6465	23.4601	23.2954	19.8702	20.3248	22.3548	24.9295	11.119	26.3659	16.9433	29.5627	27.6198	27.7635	31.837	21.7571	22.9422	33.982	28.7386	36.6885	25.8445	29.2185	31.3206	39.1889	68.2125	65.4629	33.7462	34.1161	30.6995	35.5111	33.3415	36.0157	29.4067	31.7754	38.9132	34.6872	33.7359	22.9994	25.4192	31.2362	28.6973	28.8579	29.8666	29.399	28.1922	31.6186	30.9592	35.8974	29.4031	32.3437	41.1671	33.1262	29.6567	44.6764	37.8482	37.4223	52.1248	38.6049	54.0535	48.2052	39.8712	45.4922	47.948	53.0324	52.4554	58.5454	51.8411	42.0415	38.9376	38.3783	54.4914	48.976	112.768	105.578	110.674	131.585	133.805	130.152	122.607	155.044	141.127	127.825	129.316
Sevir.3G399100.1	0	0	0	0	0	0	0	0	0	0	0	0.224191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306769	0	0	0	1.82756	0	0	0	0.24074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299806	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G398900.1	11.8343	12.0843	12.054	10.96	13.6674	13.2222	11.6083	23.4	28.0637	34.0874	30.5874	26.4366	31.9066	26.354	26.415	22.3159	22.7495	23.7472	30.2844	31.1744	36.5412	38.1479	27.7081	29.6953	28.7692	25.2299	23.3209	21.7715	26.0812	5.94222	7.19539	7.42504	6.74879	5.74965	6.16466	7.2484	7.1367	6.62968	7.03676	6.37546	6.71572	7.15902	7.68875	8.27856	6.10767	7.11213	6.44771	9.05844	9.50433	7.66688	8.06872	9.28081	9.19145	8.42136	8.8449	10.227	7.80754	7.65878	6.68073	8.18323	9.77408	7.49589	6.66327	7.8866	16.8422	10.9899	9.57004	11.5	7.57272	4.4356	7.65569	8.74462	7.58128	9.38252	7.26187	9.72141	9.77589	17.6739	13.338	15.9694	11.8465	14.466	9.89828	15.5672	11.8048	12.9408	13.1754	13.4901	8.7601	12.365	8.34936	10.8943	11.3505	15.1234	10.8215	14.2533	9.79542	14.303	13.5058	16.3417	13.374	13.8152	10.1524	13.513	8.88444	16.5416	14.5519	15.644	13.6935	17.4462	23.5753	17.7409	11.2223	13.6316	14.2943	19.8004	14.4997	19.8153	13.4675	19.1606	12.2557	15.1752	13.8953	20.8674	14.4237	26.0823	21.7713	23.3208	25.2296	28.7695	29.6955	27.7038	38.1519	36.5396	31.1725	30.2842
Sevir.3G398800.1	12.0617	15.0152	15.1046	18.7878	12.1635	14.6542	14.8791	3.85039	6.64063	5.76083	6.3221	3.96448	4.8828	5.2594	3.99728	8.45633	4.08121	5.61039	7.52801	6.23213	8.70889	6.4999	7.42169	7.74951	5.25609	6.87035	8.09941	7.02764	7.18633	7.7639	9.59408	10.8331	8.80154	10.3875	11.4122	11.2874	11.2614	9.57293	10.277	11.1251	9.66734	6.57944	8.3837	7.71675	8.82324	6.13174	7.31156	5.93539	6.39284	6.64265	5.52876	6.41931	6.64708	9.59452	9.7635	11.314	9.21783	14.6797	10.9418	15.4206	13.6892	7.69808	12.8889	15.6799	13.8065	9.04422	10.9007	9.72758	8.45081	6.12924	10.9782	8.0653	8.07179	6.12673	5.3208	6.17335	7.81585	12.1106	11.0385	16.8328	18.8439	20.6939	20.2386	19.0685	18.3151	22.304	21.654	30.8686	20.9628	20.9703	13.9347	16.6196	21.3638	14.9726	12.1337	15.6322	16.398	18.0051	15.6925	18.2189	16.865	18.4241	19.1274	23.6783	11.2708	17.445	18.3025	18.6913	15.9463	19.4071	17.7176	16.6684	20.5986	16.37	20.619	18.0749	11.5243	13.9333	17.3178	18.8035	12.8567	12.8003	12.0254	12.1718	8.92506	7.18662	7.02764	8.09935	6.87028	5.25613	7.7495	7.42087	6.50092	8.70833	6.2317	7.52799
Sevir.3G398100.1	24.0881	23.6654	23.9983	19.4596	22.1323	23.3441	25.2606	125.351	117.202	118.913	117.993	111.46	117.67	117.903	128.643	121.497	111.227	116.317	128.934	121.703	113.583	114.041	125.374	111.393	114.394	139.936	119.6	123.104	99.4899	20.3957	10.6464	14.2212	13.8619	17.0865	14.1346	17.1624	13.469	22.4812	14.4979	18.2126	13.8622	29.9196	27.1519	21.2202	24.2186	29.0957	18.9152	19.9622	23.1999	18.8046	13.5048	20.2362	15.7735	11.8193	10.0134	10.3492	10.8441	12.3928	10.403	15.3187	14.7268	27.5506	12.8313	17.474	16.064	36.5707	30.0403	35.4535	12.5275	10.2426	28.3073	23.733	17.7329	24.3738	8.82992	9.3714	17.113	28.4453	35.5675	19.1021	31.4042	32.1576	30.1225	34.5817	34.3661	35.8783	41.504	39.6644	37.3458	33.6128	38.2813	26.0371	31.6277	19.6854	19.6544	15.5086	16.7667	17.7738	18.2693	18.3908	19.7115	15.5001	18.6394	22.1263	12.6854	17.5966	22.5442	18.6535	16.9851	24.2973	19.2792	33.9871	21.8454	23.3737	21.852	24.6893	26.6695	26.8367	31.0418	34.6325	28.9541	16.2415	19.8379	30.9295	29.9695	99.4939	123.102	119.6	139.935	114.395	111.394	125.351	114.049	113.58	121.696	128.934
Sevir.3G397900.1	7.76073	7.81543	7.44467	9.49629	7.63577	8.3856	7.95811	19.162	18.2112	15.7172	14.8052	15.9017	15.2693	14.7913	17.4695	10.5712	16.7144	14.6007	15.6715	15.6317	14.0894	17.2996	14.874	13.7456	18.4519	9.04209	19.4667	15.0088	17.9637	1.14644	0.476844	0.483603	0.336141	0.133423	0.706606	0.591781	0.358778	0.601886	1.11926	0.755409	0.42174	0.403629	0.351554	0.281108	0.699814	0.829386	0.445904	0.225558	0.313713	0.822498	0.772108	0.166917	0.447122	0.215896	0.311647	0.088303	0.298782	0.30525	0.250868	0.085348	0.138501	0.692602	0.042645	0.449108	0	0.15859	0.083027	0	0.034283	0.247139	0.273352	0.360686	0.08278	0.263925	0	0.10494	0.931755	0	0.163468	0.097847	0	0	0	0	0.107077	0.273063	0	0	0	0	0.10766	0.107012	0	0.053195	0.043487	0.385011	0.189468	0.203531	0.200942	0.11408	0.162325	0.366433	0.047823	0	0.19872	0.034513	0.361358	0.03604	0.132384	0.298571	0.107247	0.122919	0.054514	0.103169	0.100878	0.089244	0.25116	0.135617	0	0.197656	0.343229	0.426951	0.794647	0.180672	0.177743	17.9644	15.0087	19.4665	9.04201	18.4521	13.7457	14.8718	17.3015	14.0888	15.6308	15.6714
Sevir.3G397733.1	9.56574	15.913	14.7287	11.6265	13.3136	17.4518	9.13277	0	3.58658	0	0	0.791787	2.76399	1.16045	7.77363	3.8469	1.09356	6.0423	0	0	0	0	0	3.05248	2.1018	3.80647	3.32764	3.65764	3.63347	1.87299	0.911334	0.615467	0	0.665245	0.699466	1.89138	2.76697	2.06648	2.35007	1.26876	0	0	0	0	0	0	0	2.45823	0	0.718709	5.05703	0.680455	0	1.75142	1.44829	0	3.01237	0.867461	7.89488	0	3.42977	0	0	0	1.5071	0	0	0	4.87757	2.99731	0	3.62467	3.29038	2.56905	2.29425	0	1.96992	3.46002	1.51378	5.44759	16.3174	4.54131	4.18949	5.22722	3.34646	3.00425	1.40395	0	2.58299	0.89886	0	3.9581	0	2.85543	7.31991	4.31362	0.690241	3.66066	1.46915	0	5.86543	2.47585	0.927035	4.87987	0.930628	2.5508	9.50023	2.03535	1.69517	7.06228	2.07172	2.28489	15.5603	1.9821	20.4462	5.03599	9.15694	7.52677	2.11797	2.26691	12.9063	5.12946	11.9756	5.79326	4.29404	3.63364	3.65723	3.32789	3.80636	2.10165	3.05248	0	0	0	0	0
Sevir.3G396500.1	20.6344	19.2864	21.9417	13.5313	16.6122	24.6624	16.9209	4.24316	7.79827	5.88726	9.1797	6.66571	4.79719	9.44622	3.89254	6.46288	5.44834	6.96117	10.2975	5.3746	19.2453	7.80314	8.24481	11.9325	6.88152	7.74893	9.46968	7.14168	6.44605	0.58087	1.10482	2.46929	2.577	3.43825	1.7143	2.21053	3.45695	2.10562	1.15076	1.89671	2.70185	4.1585	4.51874	1.42218	2.14667	0.932446	0.697603	2.80107	1.54235	3.63861	0.990657	11.8083	9.22343	4.62793	3.48273	6.1479	4.25393	10.3977	8.16253	8.91083	8.06774	3.79463	6.00023	4.08831	4.70263	8.98109	7.77709	2.35568	0.688887	1.37589	2.19421	4.22824	2.54999	2.7669	3.14757	6.66885	10.3815	2.07802	2.29602	8.83959	9.677	11.2809	11.748	13.9229	13.2345	6.93814	5.74262	2.81342	2.53212	0.529303	0.336	1.2175	0.540297	1.2795	0.40738	0.514622	1.62158	1.83662	2.04262	2.82197	1.30202	2.09475	2.17925	1.69794	2.06149	3.59947	1.02846	2.26553	1.12306	3.54384	2.65853	1.26029	3.80209	1.70196	2.02754	2.14778	2.08231	3.26334	0.904527	1.74472	1.24734	3.01038	6.00025	5.61364	8.2441	6.4463	7.14159	9.46964	7.74886	6.88157	11.9326	8.24338	7.80379	19.2446	5.3743	10.2974
Sevir.3G396400.1	0.049708	0.158639	0.124108	0.050406	0	0.024001	0.106111	0.293572	0.116763	0.133245	0.239967	0.10456	0.042801	0.120096	0.086214	0.042954	0	0.199003	0.11617	0.243003	0.03572	0	0.067771	0.098321	0.206116	0	0	0.09376	0.026723	0.027901	0	0	0	0	0.060576	0	0	0	0.067161	0	0	0.027956	0	0.056249	0.119954	0.059756	0.100339	0	0.125502	0	0	0	0	0	0	0.079517	0	0	0	0	0	0	0	0	0	0.047616	0	0	0	0	0	0	0	0	0	0	0.088303	0.053693	0.110432	0	0	0.04414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045841	0	0	0	0	0	0	0	0.093275	0	0	0	0.033619	0	0	0	0	0.181641	0.040199	0	0	0	0	0	0	0	0	0	0.026724	0.093759	0	0	0.206118	0.098322	0.067761	0	0.035718	0.242988	0.11617
Sevir.3G396300.1	28.6183	36.0496	32.0975	38.5749	38.8623	33.4807	33.5898	6.69929	7.77713	12.7023	9.41039	19.167	16.6888	13.6507	21.107	24.852	36.8099	42.7711	4.36007	5.82375	3.8526	4.76012	8.16839	8.45634	8.84646	15.0413	28.9479	21.4465	33.1466	4.98045	3.55101	2.68098	1.73539	2.17163	2.10112	1.89904	1.35882	2.31818	2.01963	1.52658	1.71436	1.80742	1.55865	1.29856	0.046293	1.7459	1.44405	2.58596	2.41868	2.32845	1.63129	1.52754	1.65077	1.67628	1.48994	1.65162	0.828693	2.29711	1.39131	1.0639	0.911627	2.82451	2.06989	1.36868	0.588221	1.24387	2.24167	0.635874	0.047527	1.02481	1.82885	2.06284	1.03258	1.82744	1.30279	1.0895	1.35996	0.744431	1.97967	1.28731	0.715183	0.475047	0.413828	0.2631	0.8899	0.52893	0.893896	0.066157	0.533678	0.616062	0.347641	0.370531	0.254105	0.588294	0.060218	0.532402	0.262144	0.281498	0.444924	0.710178	0.617392	0.184461	0.53068	0.413354	0.756919	0.668412	0.876475	0.299236	0.73402	0.516417	0.446158	0.45354	0.302717	0.904261	0.769378	0.308622	0.486475	1.18791	0.623978	0.711119	0.543466	1.18139	2.19862	0.124891	0.49212	33.1479	21.4462	28.9478	15.0412	8.84652	8.4564	8.16694	4.7605	3.85247	5.82342	4.36005
